spec_mean,spec_std,spec_max,spec_sum,spec_p75,spec_p95,dominant_hz,spectral_centroid,spectral_bandwidth,low_band_ratio_10_80,mid_band_ratio_80_180,high_band_ratio_180_500,signal_mean,signal_variance,signal_rms,signal_energy,spectral_entropy,peak_width_bins,zero_crossing_rate,signal_max,signal_min,signal_range,label,file
0.0011648741922171786,0.004558625879428443,0.0640049272326804,7.21290099820877,0.0008660592487307363,0.0021912173304127706,40.666666666666664,119.76578484590044,112.04859183399763,0.5412953295677088,0.44565087129880254,0.013053799133488673,8.737076246432326e-05,0.0039059855607701016,0.06249794552159483,23.43595916652141,0.7241983992007837,125.0,0.07717952992165361,0.170293370840215,-0.1880624004993585,0.3583557713395735,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_001.csv
0.001250832227309546,0.004775743766881543,0.07197440585949962,7.745153151500709,0.0010177684198896726,0.0025755077330452715,42.0,118.30945614315686,125.08812328428883,0.7544786682430432,0.22927702745467132,0.016244304302285514,0.00013607116775364537,0.004300127086864627,0.06557549544019718,25.80087361336393,0.6799483430437837,53.0,0.07851308551425237,0.16910911719091604,-0.17676098291599712,0.34587010010691316,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_002.csv
0.0014335644557648705,0.003910398745846987,0.056729975360149454,8.876631110096078,0.0015061406182423083,0.0037939634021617874,60.0,158.9106427362492,131.54848302988418,0.4365671913046528,0.48677095795482694,0.07666185074052025,-2.7183161965505993e-05,0.0030384510621261343,0.05512215345077176,18.230710806302575,0.7668583398806968,117.0,0.10751791965327555,0.14466516742366625,-0.14955131512315967,0.2942164825468259,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_003.csv
0.0010570919873906749,0.0025492628135694935,0.04417926212434157,6.545513585923059,0.0014132347130246393,0.002956319306397122,41.0,180.6485304164913,152.96951215539224,0.6806474621808463,0.20888539311002663,0.11046714470912723,-3.9846852688511986e-05,0.0013382547555199113,0.03658218614697023,8.029538059749482,0.716728625199656,30.0,0.14019003167194533,0.14201076711137334,-0.11410741248883904,0.2561181796002124,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_004.csv
0.0008185964880568793,0.0034518717442769235,0.05123626259802614,5.068749454048197,0.0006521446568752882,0.0014904024230784677,112.0,139.81075205953928,106.86611493996914,0.4071643918857158,0.5788521726186565,0.013983435495627798,-2.551648952368996e-05,0.0022217326407426206,0.047135265903926526,13.33039975100315,0.7007923583896437,76.0,0.11701950325054175,0.11675582397819953,-0.11705082370563802,0.23380664768383755,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_005.csv
0.001300213296390815,0.004435717048908039,0.07941861404141655,8.050920731251926,0.0012621855997137473,0.003085424651258461,126.0,141.33141427924497,125.84398065756626,0.4602976811460778,0.49474091240541873,0.04496140644850356,0.00015878355739938648,0.003760387518591329,0.061322204223343356,22.562476384856577,0.7450450591790605,113.0,0.10935155859309885,0.24292556393658615,-0.22920166718382107,0.4721272311204072,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_006.csv
0.0010980587325587292,0.004106520421752479,0.06327950359002667,6.7991796720036515,0.0010820451536265431,0.0023410731465577077,99.33333333333333,152.04709564010145,129.72427194021842,0.42195673829585734,0.5503457216326233,0.027697540071519294,3.72023689285934e-05,0.0031734047394224555,0.05633299320503669,19.040436740632256,0.6475091583456051,34.0,0.11068511418569761,0.15331132598993902,-0.14936355240503704,0.3026748783949761,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_007.csv
0.0015295127914448238,0.005054006913793288,0.06688896665633323,9.470743204626348,0.0014117752362099935,0.0033250653213912295,70.66666666666666,138.75436415225207,127.48651556014812,0.5247523492301492,0.44569783712032635,0.029549813649524494,1.6187149912378554e-05,0.004903247071172879,0.07002319139539914,29.419483999180205,0.7289316086739582,86.0,0.09118186364394065,0.1768064770871302,-0.1974130186643178,0.374219495751448,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_sim_008.csv
0.0007230573566902118,0.0029218694676916186,0.05218287463272618,5.969561536834389,0.0007323724360902496,0.0015601500687192887,45.25,133.73543881900218,154.20645710063062,0.964499726483231,0.009638122040211288,0.025862151476557797,3.5474054136978754e-05,0.0015962944635536016,0.039953669693310004,12.770365775696948,0.600317548028045,57.0,0.09076134516814602,0.12150796639288361,-0.1271000433879991,0.2486080097808827,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_web_001.csv
0.0013344620043397844,0.005352994581398656,0.0894056493523284,11.01731830782926,0.001203124592672581,0.0026599759671359843,152.75,151.70637202582347,116.24488833295099,0.26908558650696623,0.7105774992629418,0.020336914230091912,5.570440773356612e-05,0.005372723227186619,0.07329888355335065,42.981810641341276,0.6880029302475796,45.0,0.10451306413301663,0.20439339861362404,-0.21150524205437796,0.415898640668002,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_web_002.csv
0.000973800022559721,0.005390507974623091,0.09500987871685923,8.039692986253057,0.0006198622881865021,0.0013370810197939785,17.5,90.8900733859101,127.37416577901237,0.9928915918604666,0.0019400936777992169,0.005168314461734022,8.170322078189383e-05,0.005279671536841846,0.0726613942355783,42.23742569806505,0.5632237880968589,28.0,0.07488436054506814,0.2030995229616736,-0.20892545699555212,0.41202497995722576,human,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\human\human_web_003.csv
